ranking,score,title,number_of_episodes,emission_date,number_members,url
158,8.43,Saenai Heroine no Sodatekata Fine,Movie (1 eps),Oct 2019 - Oct 2019,"169,500 members",https://myanimelist.net/anime/36885/Saenai_Heroine_no_Sodatekata_Fine
159,8.43,Saiki Kusuo no Ψ-nan 2,TV (24 eps),Jan 2018 - Jun 2018,"593,911 members",https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_2
160,8.43,Tian Guan Ci Fu Special,ONA (1 eps),Feb 2021 - Feb 2021,"38,093 members",https://myanimelist.net/anime/44070/Tian_Guan_Ci_Fu_Special
161,8.43,Gintama: Yorinuki Gintama-san on Theater 2D,Movie (2 eps),Aug 2012 - Aug 2012,"42,023 members",https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D
162,8.43,Grand Blue,TV (12 eps),Jul 2018 - Sep 2018,"716,347 members",https://myanimelist.net/anime/37105/Grand_Blue
163,8.42,Josee to Tora to Sakana-tachi,Movie (1 eps),Dec 2020 - Dec 2020,"368,269 members",https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi
164,8.42,Vivy: Fluorite Eye's Song,TV (13 eps),Apr 2021 - Jun 2021,"484,253 members",https://myanimelist.net/anime/46095/Vivy__Fluorite_Eyes_Song
165,8.42,Koukaku Kidoutai: Stand Alone Complex,TV (26 eps),Oct 2002 - Oct 2003,"381,410 members",https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex
166,8.42,Saiki Kusuo no Ψ-nan,TV (120 eps),Jul 2016 - Dec 2016,"1,017,510 members",https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan
167,8.41,Major S5,TV (25 eps),Jan 2009 - Jun 2009,"68,371 members",https://myanimelist.net/anime/5028/Major_S5
168,8.41,Natsume Yuujinchou Movie: Utsusemi ni Musubu,Movie (1 eps),Sep 2018 - Sep 2018,"66,373 members",https://myanimelist.net/anime/36538/Natsume_Yuujinchou_Movie__Utsusemi_ni_Musubu
169,8.41,Shingeki no Kyojin: Kuinaki Sentaku,OVA (2 eps),Dec 2014 - Apr 2015,"481,545 members",https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku
170,8.41,Hunter x Hunter,TV (62 eps),Oct 1999 - Mar 2001,"557,683 members",https://myanimelist.net/anime/136/Hunter_x_Hunter
171,8.41,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,TV (12 eps),Jan 2019 - Mar 2019,"1,599,700 members",https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen
172,8.41,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Movie (1 eps),Sep 2019 - Sep 2019,"381,621 members",https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou
173,8.41,Wu Liuqi: Xuanwu Guo Pian,ONA (10 eps),Jan 2021 - May 2021,"50,737 members",https://myanimelist.net/anime/45556/Wu_Liuqi__Xuanwu_Guo_Pian
174,8.40,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Movie (1 eps),Feb 2018 - Feb 2018,"395,124 members",https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou
175,8.40,Blue Lock,TV (24 eps),Oct 2022 - Mar 2023,"491,828 members",https://myanimelist.net/anime/49596/Blue_Lock
176,8.40,Gintama°: Aizome Kaori-hen,OVA (2 eps),Aug 2016 - Nov 2016,"80,521 members",https://myanimelist.net/anime/32366/Gintama°__Aizome_Kaori-hen
177,8.39,Jigokuraku,TV (13 eps),Apr 2023 -,"206,642 members",https://myanimelist.net/anime/46569/Jigokuraku
178,8.40,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),Movie (1 eps),Aug 2009 - Aug 2009,"198,766 members",https://myanimelist.net/anime/5205/Kara_no_Kyoukai_Movie_7__Satsujin_Kousatsu_Go
179,8.39,Chihayafuru 2,TV (25 eps),Jan 2013 - Jun 2013,"224,982 members",https://myanimelist.net/anime/14397/Chihayafuru_2
180,8.39,Cross Game,TV (50 eps),Apr 2009 - Mar 2010,"120,025 members",https://myanimelist.net/anime/5941/Cross_Game
181,8.39,Houseki no Kuni,TV (12 eps),Oct 2017 - Dec 2017,"426,934 members",https://myanimelist.net/anime/35557/Houseki_no_Kuni
182,8.39,Kamisama Hajimemashita: Kako-hen,OVA (4 eps),Aug 2015 - Aug 2016,"156,908 members",https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen
183,8.39,Kaze ga Tsuyoku Fuiteiru,TV (23 eps),Oct 2018 - Mar 2019,"281,589 members",https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru
184,8.39,Natsume Yuujinchou Roku Specials,Special (2 eps),Sep 2017 - Oct 2017,"43,599 members",https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials
185,8.39,Tensei shitara Slime Datta Ken 2nd Season,TV (12 eps),Jan 2021 - Mar 2021,"852,110 members",https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season
186,8.39,Tian Guan Ci Fu,ONA (11 eps),Oct 2020 - Jan 2021,"115,834 members",https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu
187,8.38,Non Non Biyori Nonstop,TV (12 eps),Jan 2021 - Mar 2021,"113,889 members",https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop
188,8.38,3-gatsu no Lion,TV (22 eps),Oct 2016 - Mar 2017,"645,523 members",https://myanimelist.net/anime/31646/3-gatsu_no_Lion
189,8.38,Barakamon,TV (12 eps),Jul 2014 - Sep 2014,"631,486 members",https://myanimelist.net/anime/22789/Barakamon
190,8.38,Boku no Hero Academia 6th Season,TV (25 eps),Oct 2022 - Mar 2023,"496,302 members",https://myanimelist.net/anime/49918/Boku_no_Hero_Academia_6th_Season
191,8.38,Cowboy Bebop: Tengoku no Tobira,Movie (1 eps),Sep 2001 - Sep 2001,"356,350 members",https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira
192,8.38,Kimetsu no Yaiba: Mugen Ressha-hen,TV (7 eps),Oct 2021 - Nov 2021,"590,208 members",https://myanimelist.net/anime/49926/Kimetsu_no_Yaiba__Mugen_Ressha-hen
193,8.37,Baccano!,TV (13 eps),Jul 2007 - Nov 2007,"870,419 members",https://myanimelist.net/anime/2251/Baccano
194,8.37,Fumetsu no Anata e,TV (20 eps),Apr 2021 - Aug 2021,"794,675 members",https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e
195,8.37,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,TV (12 eps),Jul 2020 - Sep 2020,"670,841 members",https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
196,8.37,Kizumonogatari I: Tekketsu-hen,Movie (1 eps),Jan 2016 - Jan 2016,"500,290 members",https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen
197,8.37,Made in Abyss Movie 2: Hourou Suru Tasogare,Movie (1 eps),Jan 2019 - Jan 2019,"119,961 members",https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_Suru_Tasogare
198,8.37,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Movie (1 eps),Oct 2012 - Oct 2012,"193,664 members",https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari
199,8.37,Mushoku Tensei: Isekai Ittara Honki Dasu,TV (11 eps),Jan 2021 - Mar 2021,"1,120,776 members",https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu
200,8.36,Mahou Shoujo Madoka★Magica,TV (12 eps),Jan 2011 - Apr 2011,"1,220,425 members",https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica
201,8.36,Haikyuu!! To the Top,TV (13 eps),Jan 2020 - Apr 2020,"860,663 members",https://myanimelist.net/anime/38883/Haikyuu_To_the_Top
202,8.36,Kage no Jitsuryokusha ni Naritakute!,TV (20 eps),Oct 2022 - Feb 2023,"422,929 members",https://myanimelist.net/anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute
203,8.36,Kaze no Tani no Nausicaä,Movie (1 eps),Mar 1984 - Mar 1984,"351,900 members",https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä
204,8.36,Usagi Drop,TV (11 eps),Jul 2011 - Sep 2011,"475,976 members",https://myanimelist.net/anime/10162/Usagi_Drop
205,8.36,Yoru ni Kakeru,Music (1 eps),Nov 2019 - Nov 2019,"17,560 members",https://myanimelist.net/anime/48653/Yoru_ni_Kakeru
206,8.35,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,TV (13 eps),Jul 2020 - Sep 2020,"1,023,637 members",https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
207,8.35,Bakuman. 2nd Season,TV (25 eps),Oct 2011 - Mar 2012,"341,353 members",https://myanimelist.net/anime/10030/Bakuman_2nd_Season
208,8.35,Gintama: Shiroyasha Koutan,Special (1 eps),Sep 2008 - Sep 2008,"66,744 members",https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan
209,8.35,Hellsing Ultimate,OVA (10 eps),Feb 2006 - Dec 2012,"877,128 members",https://myanimelist.net/anime/777/Hellsing_Ultimate
210,8.35,K-On! Movie,Movie (1 eps),Dec 2011 - Dec 2011,"313,216 members",https://myanimelist.net/anime/9617/K-On_Movie
211,8.34,Kiseijuu: Sei no Kakuritsu,TV (24 eps),Oct 2014 - Mar 2015,"1,757,516 members",https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu
212,8.34,Neon Genesis Evangelion,TV (26 eps),Oct 1995 - Mar 1996,"1,690,735 members",https://myanimelist.net/anime/30/Neon_Genesis_Evangelion
213,8.34,Psycho-Pass,TV (22 eps),Oct 2012 - Mar 2013,"1,551,352 members",https://myanimelist.net/anime/13601/Psycho-Pass
214,8.34,Spy x Family Part 2,TV (13 eps),Oct 2022 - Dec 2022,"718,609 members",https://myanimelist.net/anime/50602/Spy_x_Family_Part_2
215,8.33,Major S6,TV (25 eps),Apr 2010 - Sep 2010,"60,434 members",https://myanimelist.net/anime/7655/Major_S6
216,8.33,Natsume Yuujinchou: Itsuka Yuki no Hi ni,OVA (1 eps),Feb 2014 - Feb 2014,"76,607 members",https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni
217,8.33,One Outs,TV (25 eps),Oct 2008 - Apr 2009,"226,834 members",https://myanimelist.net/anime/5040/One_Outs
218,8.33,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV (12 eps),Jul 2021 - Sep 2021,"660,219 members",https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2
219,8.33,Uchuu Senkan Yamato 2199,OVA (26 eps),May 2012 - Oct 2013,"110,259 members",https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199
220,8.33,Versailles no Bara,TV (40 eps),Oct 1979 - Sep 1980,"90,862 members",https://myanimelist.net/anime/338/Versailles_no_Bara
221,8.33,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Special (1 eps),Jul 2018 - Jul 2018,"304,306 members",https://myanimelist.net/anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou
222,8.33,Bakemonogatari,TV (15 eps),Jul 2009 - Jun 2010,"1,343,054 members",https://myanimelist.net/anime/5081/Bakemonogatari
223,8.33,Given,TV (11 eps),Jul 2019 - Sep 2019,"525,009 members",https://myanimelist.net/anime/39533/Given
224,8.33,Gotcha!,Music (1 eps),Sep 2020 - Sep 2020,"28,082 members",https://myanimelist.net/anime/42984/Gotcha
225,8.33,Initial D First Stage,TV (26 eps),Apr 1998 - Dec 1998,"345,448 members",https://myanimelist.net/anime/185/Initial_D_First_Stage
226,8.33,Kidou Senshi Gundam: The Origin,OVA (6 eps),Feb 2015 - May 2018,"68,296 members",https://myanimelist.net/anime/10937/Kidou_Senshi_Gundam__The_Origin
227,8.33,Kingdom 2nd Season,TV (39 eps),Jun 2013 - Mar 2014,"115,918 members",https://myanimelist.net/anime/17389/Kingdom_2nd_Season
228,8.32,Dr. Stone: Ryuusui,Special (1 eps),Jul 2022 - Jul 2022,"183,908 members",https://myanimelist.net/anime/50612/Dr_Stone__Ryuusui
229,8.32,Fate/stay night: Unlimited Blade Works 2nd Season,TV (13 eps),Apr 2015 - Jun 2015,"811,314 members",https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season
230,8.32,Katanagatari,TV (12 eps),Jan 2010 - Dec 2010,"540,472 members",https://myanimelist.net/anime/6594/Katanagatari
231,8.32,Kawaki wo Ameku,Music (1 eps),Jan 2019 - Jan 2019,"27,674 members",https://myanimelist.net/anime/39112/Kawaki_wo_Ameku
232,8.32,Natsume Yuujinchou Go Specials,Special (2 eps),Mar 2017 - Apr 2017,"42,906 members",https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials
233,8.32,Ookami to Koushinryou II,TV (12 eps),Jul 2009 - Sep 2009,"470,760 members",https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II
234,8.32,Romeo no Aoi Sora,TV (33 eps),Jan 1995 - Dec 1995,"47,267 members",https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora
235,8.31,Kobayashi-san Chi no Maid Dragon S,TV (12 eps),Jul 2021 - Sep 2021,"509,422 members",https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S
236,8.31,Natsume Yuujinchou,TV (13 eps),Jul 2008 - Sep 2008,"513,291 members",https://myanimelist.net/anime/4081/Natsume_Yuujinchou
237,8.31,NHK ni Youkoso!,TV (24 eps),Jul 2006 - Dec 2006,"698,910 members",https://myanimelist.net/anime/1210/NHK_ni_Youkoso
238,8.31,Sakamichi no Apollon,TV (12 eps),Apr 2012 - Jun 2012,"365,124 members",https://myanimelist.net/anime/12531/Sakamichi_no_Apollon
239,8.31,Shelter (Music),Music (1 eps),Oct 2016 - Oct 2016,"317,556 members",https://myanimelist.net/anime/34240/Shelter_Music
240,8.31,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV (11 eps),Apr 2011 - Jun 2011,"1,538,775 members",https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai
241,8.31,Boku dake ga Inai Machi,TV (12 eps),Jan 2016 - Mar 2016,"1,965,658 members",https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi
242,8.31,Evangelion: 2.0 You Can (Not) Advance,Movie (1 eps),Jul 2009 - Jul 2009,"509,608 members",https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance
243,8.31,Hunter x Hunter: Original Video Animation,OVA (8 eps),Jan 2002 - Apr 2002,"121,483 members",https://myanimelist.net/anime/137/Hunter_x_Hunter__Original_Video_Animation
244,8.31,Kemono no Souja Erin,TV (50 eps),Jan 2009 - Dec 2009,"82,674 members",https://myanimelist.net/anime/5420/Kemono_no_Souja_Erin
245,8.30,Detective Conan Movie 06: The Phantom of Baker Street,Movie (1 eps),Apr 2002 - Apr 2002,"73,772 members",https://myanimelist.net/anime/1365/Detective_Conan_Movie_06__The_Phantom_of_Baker_Street
246,8.30,Diamond no Ace: Second Season,TV (51 eps),Apr 2015 - Mar 2016,"130,820 members",https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season
247,8.30,Hibike! Euphonium 2,TV (13 eps),Oct 2016 - Dec 2016,"214,369 members",https://myanimelist.net/anime/31988/Hibike_Euphonium_2
248,8.30,IDOLiSH7 Third Beat! Part 2,TV (17 eps),Oct 2022 - Feb 2023,"10,775 members",https://myanimelist.net/anime/46654/IDOLiSH7_Third_Beat_Part_2
249,8.30,Kuroko no Basket 3rd Season,TV (25 eps),Jan 2015 - Jun 2015,"718,624 members",https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season
250,8.30,Tenki no Ko,Movie (1 eps),Jul 2019 - Jul 2019,"904,497 members",https://myanimelist.net/anime/38826/Tenki_no_Ko
251,8.29,Kino no Tabi: The Beautiful World,TV (13 eps),Apr 2003 - Jul 2003,"294,904 members",https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World
252,8.29,Major: World Series,OVA (2 eps),Dec 2011 - Jan 2012,"35,302 members",https://myanimelist.net/anime/11917/Major__World_Series
253,8.29,Rurouni Kenshin: Meiji Kenkaku Romantan,TV (94 eps),Jan 1996 - Sep 1998,"472,804 members",https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
254,8.29,Shinsekai yori,TV (25 eps),Sep 2012 - Mar 2013,"749,500 members",https://myanimelist.net/anime/13125/Shinsekai_yori
255,8.29,Steins;Gate: Oukoubakko no Poriomania,Special (1 eps),Feb 2012 - Feb 2012,"419,092 members",https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania
256,8.29,Ashita no Joe,TV (79 eps),Apr 1970 - Sep 1971,"84,068 members",https://myanimelist.net/anime/2402/Ashita_no_Joe
257,8.29,Beck,TV (26 eps),Oct 2004 - Mar 2005,"321,967 members",https://myanimelist.net/anime/57/Beck
258,8.29,Doukyuusei (Movie),Movie (1 eps),Feb 2016 - Feb 2016,"251,689 members",https://myanimelist.net/anime/30346/Doukyuusei_Movie
259,8.29,Dr. Stone,TV (24 eps),Jul 2019 - Dec 2019,"1,593,052 members",https://myanimelist.net/anime/38691/Dr_Stone
260,8.29,Hotarubi no Mori e,Movie (1 eps),Sep 2011 - Sep 2011,"781,925 members",https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
261,8.28,86,TV (11 eps),Apr 2021 - Jun 2021,"661,175 members",https://myanimelist.net/anime/41457/86
262,8.28,Fate/Zero,TV (13 eps),Oct 2011 - Dec 2011,"1,432,674 members",https://myanimelist.net/anime/10087/Fate_Zero
263,8.28,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,Movie (12 eps),Mar 2022 - May 2022,"18,164 members",https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu
264,8.28,Gintama: Shinyaku Benizakura-hen,Special (1 eps),Dec 2010 - Dec 2010,"41,565 members",https://myanimelist.net/anime/9735/Gintama__Shinyaku_Benizakura-hen
265,8.28,Ramayana: The Legend of Prince Rama,Movie (1 eps),Jan 1993 - Jan 1993,"8,589 members",https://myanimelist.net/anime/4921/Ramayana__The_Legend_of_Prince_Rama
266,8.28,Redline,Movie (1 eps),Aug 2009 - Aug 2009,"353,260 members",https://myanimelist.net/anime/6675/Redline
267,8.28,Shirobako,TV (24 eps),Oct 2014 - Mar 2015,"426,311 members",https://myanimelist.net/anime/25835/Shirobako
268,8.28,Tokyo Godfathers,Movie (1 eps),Nov 2003 - Nov 2003,"272,933 members",https://myanimelist.net/anime/759/Tokyo_Godfathers
269,8.28,Tsubasa: Tokyo Revelations,OVA (3 eps),Nov 2007 - Mar 2008,"92,588 members",https://myanimelist.net/anime/2685/Tsubasa__Tokyo_Revelations
270,8.28,World Trigger 3rd Season,TV (14 eps),Oct 2021 - Jan 2022,"101,647 members",https://myanimelist.net/anime/44940/World_Trigger_3rd_Season
271,8.27,Yuru Camp△,TV (12 eps),Jan 2018 - Mar 2018,"454,226 members",https://myanimelist.net/anime/34798/Yuru_Camp△
272,8.27,Yuukoku no Moriarty Part 2,TV (13 eps),Apr 2021 - Jun 2021,"220,493 members",https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_Part_2
273,8.27,"""Oshi no Ko""",TV (11 eps),Mar 2023 -,"118,470 members",https://myanimelist.net/anime/52034/Oshi_no_Ko
274,8.27,Gin no Saji 2nd Season,TV (11 eps),Jan 2014 - Mar 2014,"140,304 members",https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season
275,8.27,Golden Kamuy 4th Season,TV (13 eps),Oct 2022 -,"72,917 members",https://myanimelist.net/anime/50528/Golden_Kamuy_4th_Season
276,8.27,Gyakkyou Burai Kaiji: Ultimate Survivor,TV (26 eps),Oct 2007 - Apr 2008,"334,799 members",https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
277,8.27,Initial D Final Stage,TV (4 eps),May 2014 - Jun 2014,"129,335 members",https://myanimelist.net/anime/22507/Initial_D_Final_Stage
278,8.27,Kono Subarashii Sekai ni Shukufuku wo! 2,TV (10 eps),Jan 2017 - Mar 2017,"1,415,165 members",https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
279,8.27,Koukaku Kidoutai,Movie (1 eps),Nov 1995 - Nov 1995,"595,313 members",https://myanimelist.net/anime/43/Koukaku_Kidoutai
280,8.27,Nodame Cantabile,TV (23 eps),Jan 2007 - Jun 2007,"304,160 members",https://myanimelist.net/anime/1698/Nodame_Cantabile
281,8.27,Stranger: Mukou Hadan,Movie (1 eps),Sep 2007 - Sep 2007,"319,112 members",https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
282,8.26,Planetes,TV (26 eps),Oct 2003 - Apr 2004,"240,418 members",https://myanimelist.net/anime/329/Planetes
283,8.26,Space☆Dandy 2nd Season,TV (13 eps),Jul 2014 - Sep 2014,"159,927 members",https://myanimelist.net/anime/23327/Space☆Dandy_2nd_Season
284,8.26,Tenkuu no Shiro Laputa,Movie (1 eps),Aug 1986 - Aug 1986,"453,099 members",https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
285,8.26,Bakemono no Ko,Movie (1 eps),Jul 2015 - Jul 2015,"403,317 members",https://myanimelist.net/anime/28805/Bakemono_no_Ko
286,8.26,Diamond no Ace: Act II,TV (52 eps),Apr 2019 - Mar 2020,"83,508 members",https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
287,8.26,Hajime no Ippo: Champion Road,Special (1 eps),Apr 2003 - Apr 2003,"126,257 members",https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road
288,8.26,Holo no Graffiti,ONA (? eps),May 2019 -,"51,230 members",https://myanimelist.net/anime/44042/Holo_no_Graffiti
289,8.26,Hunter x Hunter: Greed Island Final,OVA (14 eps),Mar 2004 - Aug 2004,"138,017 members",https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final
290,8.25,Ao Ashi,TV (24 eps),Apr 2022 - Sep 2022,"175,951 members",https://myanimelist.net/anime/49052/Ao_Ashi
291,8.25,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,TV (11 eps),Jan 2023 - Mar 2023,"144,209 members",https://myanimelist.net/anime/53111/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Fuka_Shou_-_Yakusai-hen
292,8.25,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,Movie (4 eps),Nov 2019 - Nov 2019,"23,861 members",https://myanimelist.net/anime/36371/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_3
293,8.25,Gyakkyou Burai Kaiji: Hakairoku-hen,TV (26 eps),Apr 2011 - Sep 2011,"183,528 members",https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen
294,8.25,Tonari no Totoro,Movie (1 eps),Apr 1988 - Apr 1988,"992,973 members",https://myanimelist.net/anime/523/Tonari_no_Totoro
295,8.25,Kuroshitsuji Movie: Book of the Atlantic,Movie (1 eps),Jan 2017 - Jan 2017,"183,156 members",https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
296,8.25,Naruto: Shippuuden,TV (500 eps),Feb 2007 - Mar 2017,"2,311,766 members",https://myanimelist.net/anime/1735/Naruto__Shippuuden
297,8.25,Non Non Biyori Movie: Vacation,Movie (1 eps),Aug 2018 - Aug 2018,"72,918 members",https://myanimelist.net/anime/36990/Non_Non_Biyori_Movie__Vacation
298,8.25,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV (13 eps),Oct 2018 - Dec 2018,"1,608,641 members",https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai
299,8.25,Sennen Joyuu,Movie (1 eps),Sep 2002 - Sep 2002,"172,331 members",https://myanimelist.net/anime/1033/Sennen_Joyuu
300,8.25,Sono Bisque Doll wa Koi wo Suru,TV (12 eps),Jan 2022 - Mar 2022,"900,750 members",https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru
301,8.25,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Special (1 eps),Dec 2015 - Dec 2015,"244,583 members",https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero
302,8.24,Kotarou wa Hitorigurashi,ONA (10 eps),Mar 2022 - Mar 2022,"124,514 members",https://myanimelist.net/anime/49909/Kotarou_wa_Hitorigurashi
303,8.24,Nodame Cantabile: Finale,TV (11 eps),Jan 2010 - Mar 2010,"124,447 members",https://myanimelist.net/anime/5690/Nodame_Cantabile__Finale
